
begin photo_measurements 0767	strip_id 26	version 2.0
 11255987	-14.06245	-21.950314	-14.062127	-21.94985	1 85
 11256024	-13.755433	-38.582608	-13.755088	-38.581705	1 85
 11257092	-22.319249	-22.069354	-22.318731	-22.068873	1 85
 11258206	-29.280664	-18.095411	-29.279978	-18.095013	1 85
 11256183	-17.328573	-43.463789	-17.328124	-43.462725	1 85
 11258538	-27.604264	-42.527293	-27.603537	-42.526219	1 85
 11376841	-19.394074	-43.300285	-19.393571	-43.29922	1 85
 11262051	-21.847604	-20.861118	-21.8471 	-20.860668	1 85
 11262873	-32.672902	-42.882783	-32.672022	-42.881671	1 85
 11369165	16.335938	3.9817186	16.335613	3.9816213	1 85
 11369334	19.030968	7.4403601	19.030581	7.4401881	1 85
 11370089	27.253679	-1.4306749	27.2531  	-1.4306585	1 85
 11370135	22.997553	8.5743712	22.997073	8.5741716	1 85
 11370789	32.302662	16.339776	32.301936	16.339385	1 85
 11369459	18.526938	33.261458	18.526526	33.260673	1 85
 11370232	20.61511 	20.709737	20.614674	20.709268	1 85
 11370253	24.191269	34.369463	24.190711	34.368629	1 85
 11370258	26.206872	48.936254	26.206199	48.934944	1 85
 11374127	4.2212487	-36.152681	4.2211682	-36.151863	1 85
 11373493	0.66391472	-10.757805	0.66391611	-10.757597	1 85
 11372964	-3.9586225	9.8865504	-3.9585257	9.8863323	1 85
 11373022	-3.3454931	6.4802517	-3.3454099	6.4801056	1 85
 11373527	3.8673911	-5.5779397	3.867327 	-5.5778397	1 85
 11374458	8.8955176	12.120326	8.8953476	12.120059	1 85
 11373096	-3.3646639	24.465803	-3.3645757	24.465261	1 85
 11374763	8.0796911	41.634218	8.0795154	41.633206	1 85
 11374008	1.2292004	44.473659	1.2291883	44.472562	1 85
 11375782	28.341907	33.252888	28.341239	33.252067	1 85
 11377921	-23.912834	-32.455423	-23.912249	-32.454668	1 85
 11378999	-13.10406	5.0526212	-13.103773	5.0525023	1 85
 11379156	-14.711074	9.1275141	-14.71075	9.1273086	1 85
 11377548	-27.132391	3.6737777	-27.131783	3.6736826	1 85
 11378171	-22.50232	5.116312 	-22.501823	5.116188 	1 85
 11377578	-27.365741	16.880852	-27.365114	16.88046 	1 85
 11377734	-32.035665	33.303654	-32.034859	33.302818	1 85
 11378442	-18.791509	30.087927	-18.791064	30.087225	1 85
 11378619	-20.551723	48.350303	-20.551172	48.349034	1 85
 11379469	-17.735653	46.30036 	-17.735186	46.299171	1 85
 11383143	-15.592562	-9.6006172	-15.59222	-9.6004304	1 85
 11382699	-30.460286	45.490158	-30.459463	45.48894 	1 85
 30426	24.61575 	-31.87575	24.615187	-31.875015	1 0
end photo_measurements

begin photo_measurements 0773	strip_id 26	version 2.0
 11237429	29.245688	-14.525449	29.245045	-14.525137	1 85
 11237633	32.175195	-43.865452	32.174368	-43.864316	1 85
 11237647	29.772083	-44.020379	29.771328	-44.019251	1 85
 11238354	26.108772	-22.665026	26.108195	-22.664526	1 85
 11238355	23.167474	-25.459773	23.166964	-25.459209	1 85
 11238515	22.205746	-45.031436	22.205201	-45.030308	1 85
 11238516	21.822269	-42.626205	21.821743	-42.625157	1 85
 11239026	14.910405	-14.304296	14.910104	-14.304007	1 85
 11238557	24.489872	-45.598122	24.489261	-45.596965	1 85
 11242344	7.1334081	-16.125917	7.1332744	-16.125593	1 85
 11242549	6.8242946	-33.866218	6.8241566	-33.865462	1 85
 11242643	6.3341073	-35.110168	6.3339796	-35.109378	1 85
 11243393	1.4022581	-17.183111	1.4022448	-17.182764	1 85
 11243553	-0.54906259	-33.253316	-0.54903279	-33.25258	1 85
 11243733	3.1808345	-36.904089	3.1807786	-36.903251	1 85
 11244546	-2.7949745	-13.36054	-2.7949004	-13.360276	1 85
 11243883	2.647884 	-46.122041	2.6478376	-46.120918	1 85
 11245025	-5.2270871	-48.978949	-5.2269353	-48.977726	1 85
 11249118	-15.549035	-18.812711	-15.548681	-18.812318	1 85
 11249401	-11.806645	-34.202055	-11.806354	-34.201281	1 85
 11250290	-22.454535	-21.690823	-22.454013	-21.690351	1 85
 11250349	-19.03061	-31.965613	-19.030149	-31.964885	1 85
 11250391	-22.725082	-37.121849	-22.724511	-37.120963	1 85
 11251477	-30.440732	-37.582796	-30.439944	-37.581865	1 85
 11366295	21.198898	-40.240727	21.198397	-40.239756	1 85
 11365982	14.838079	3.2713556	14.837786	3.271273 	1 85
 11366063	19.655486	-1.4244978	19.655087	-1.4244823	1 85
 11366495	27.154628	0.31088611	27.15405 	0.31086416	1 85
 11367194	31.490652	5.2596158	31.489961	5.2594819	1 85
 11367228	32.710609	5.7784024	32.709884	5.7782556	1 85
 11366375	22.673471	-9.4984287	22.672998	-9.4982385	1 85
 11366231	19.823378	17.447169	19.822964	17.446774	1 85
 11366262	15.365872	46.518886	15.365506	46.517702	1 85
 11366683	27.982789	39.65586 	27.982107	39.654849	1 85
 11366684	26.175767	32.568844	26.175159	32.568048	1 85
 11366764	27.786788	40.087829	27.78611 	40.086806	1 85
 11367238	32.921318	24.917954	32.920552	24.917344	1 85
 11369165	-6.5498987	4.1721721	-6.5497488	4.1720725	1 85
 11369334	-3.8871087	7.6737148	-3.887013	7.6735428	1 85
 11370089	4.4877771	-1.0010608	4.4877011	-1.0010545	1 85
 11370135	0.059224274	8.8838513	0.059238874	8.8836542	1 85
 11370789	9.1684476	16.809021	9.1682699	16.808651	1 85
 11369459	-5.033754	33.392069	-5.0336229	33.391299	1 85
 11370232	-2.686252	20.927324	-2.6861787	20.926866	1 85
 11370253	0.61573319	34.611094	0.61573667	34.610291	1 85
 11370258	2.3061691	49.166727	2.3061304	49.165472	1 85
 11371210	13.39227 	33.724119	13.391979	33.723325	1 85
 11374127	-17.6977 	-36.066949	-17.697262	-36.066109	1 85
 11373493	-21.757705	-10.831148	-21.757217	-10.830928	1 85
 11372964	-26.780283	9.6476458	-26.779674	9.6474171	1 85
 11373022	-26.211511	6.2655006	-26.210922	6.2653487	1 85
 11373527	-18.732514	-5.6051873	-18.732101	-5.6050832	1 85
 11374458	-14.056694	12.133117	-14.056381	12.132846	1 85
 11373096	-26.586062	24.185337	-26.585433	24.184765	1 85
 11374763	-15.548462	41.52136 	-15.548065	41.520333	1 85
 11374008	-22.412134	44.211309	-22.411546	44.210171	1 85
 11375782	4.8652173	33.581922	4.8651242	33.581143	1 85
 11256019	-33.533852	-35.858047	-33.532981	-35.857154	1 85
 30426	2.46     	-31.39725	2.4599621	-31.396563	1 0
end photo_measurements

begin photo_measurements 0774	strip_id 26	version 2.0
 11233485	31.248391	-22.172497	31.247678	-22.171992	1 85
